activityID,startTime,linkedEvents,GST_ActivityID
2016-10-01T03:09:00-CME-001,2016-10-01T03:09Z,"[{'activityID': '2016-09-27T16:50:00-RBE-001'}, {'activityID': '2016-10-04T11:30:00-IPS-001'}, {'activityID': '2016-10-06T16:45:00-RBE-001'}]",2016-09-27T16:50:00-RBE-001
2016-10-08T21:09:00-CME-001,2016-10-08T21:09Z,"[{'activityID': '2016-10-12T21:21:00-IPS-001'}, {'activityID': '2016-10-13T15:00:00-GST-001'}]",2016-10-12T21:21:00-IPS-001
2016-10-11T03:36:00-CME-001,2016-10-11T03:36Z,[{'activityID': '2016-10-15T00:00:00-IPS-001'}],2016-10-15T00:00:00-IPS-001
2016-10-25T19:12:00-CME-001,2016-10-25T19:12Z,[{'activityID': '2016-10-29T03:00:00-IPS-001'}],2016-10-29T03:00:00-IPS-001
2016-11-05T04:48:00-CME-001,2016-11-05T04:48Z,[{'activityID': '2016-11-09T05:28:00-IPS-001'}],2016-11-09T05:28:00-IPS-001
2016-11-19T07:54:00-CME-001,2016-11-19T07:54Z,[{'activityID': '2016-11-22T08:00:00-IPS-001'}],2016-11-22T08:00:00-IPS-001
2016-11-19T09:48:00-CME-001,2016-11-19T09:48Z,[{'activityID': '2016-11-22T08:00:00-IPS-001'}],2016-11-22T08:00:00-IPS-001
2016-12-10T17:24:00-CME-001,2016-12-10T17:24Z,[{'activityID': '2016-12-10T16:48:00-FLR-001'}],2016-12-10T16:48:00-FLR-001
2017-01-14T05:36:00-CME-001,2017-01-14T05:36Z,[{'activityID': '2017-01-18T09:00:00-IPS-001'}],2017-01-18T09:00:00-IPS-001
2017-03-27T12:12:00-CME-001,2017-03-27T12:12Z,[{'activityID': '2017-03-27T11:07:00-FLR-001'}],2017-03-27T11:07:00-FLR-001
2017-04-01T20:12:00-CME-001,2017-04-01T20:12Z,[{'activityID': '2017-04-01T19:30:00-FLR-001'}],2017-04-01T19:30:00-FLR-001
2017-04-01T22:12:00-CME-001,2017-04-01T22:12Z,"[{'activityID': '2017-04-01T21:35:00-FLR-001'}, {'activityID': '2017-04-04T04:07:00-IPS-001'}]",2017-04-01T21:35:00-FLR-001
2017-04-02T09:09:00-CME-001,2017-04-02T09:09Z,[{'activityID': '2017-04-02T07:48:00-FLR-001'}],2017-04-02T07:48:00-FLR-001
2017-04-02T20:09:00-CME-001,2017-04-02T20:09Z,[{'activityID': '2017-04-02T18:18:00-FLR-001'}],2017-04-02T18:18:00-FLR-001
2017-04-03T01:48:00-CME-001,2017-04-03T01:48Z,[{'activityID': '2017-04-03T00:54:00-FLR-001'}],2017-04-03T00:54:00-FLR-001
2017-04-03T15:36:00-CME-001,2017-04-03T15:36Z,[{'activityID': '2017-04-03T14:21:00-FLR-001'}],2017-04-03T14:21:00-FLR-001
2017-04-18T10:00:00-CME-001,2017-04-18T10:00Z,[{'activityID': '2017-04-18T09:29:00-FLR-001'}],2017-04-18T09:29:00-FLR-001
2017-04-18T19:48:00-CME-001,2017-04-18T19:48Z,"[{'activityID': '2017-04-18T19:15:00-FLR-001'}, {'activityID': '2017-04-18T23:39:00-SEP-001'}]",2017-04-18T19:15:00-FLR-001
2017-05-13T22:00:00-CME-001,2017-05-13T22:00Z,[{'activityID': '2017-05-17T21:38:00-IPS-001'}],2017-05-17T21:38:00-IPS-001
2017-05-23T05:00:00-CME-001,2017-05-23T05:00Z,[{'activityID': '2017-05-27T14:47:00-IPS-001'}],2017-05-27T14:47:00-IPS-001
2017-06-07T21:36:00-CME-001,2017-06-07T21:36Z,[{'activityID': '2017-06-11T13:22:00-IPS-001'}],2017-06-11T13:22:00-IPS-001
2017-06-28T16:24:00-CME-001,2017-06-28T16:24Z,[{'activityID': '2017-07-01T16:26:00-IPS-001'}],2017-07-01T16:26:00-IPS-001
2017-07-02T13:25:00-CME-001,2017-07-02T13:25Z,[{'activityID': '2017-07-02T12:15:00-FLR-001'}],2017-07-02T12:15:00-FLR-001
2017-07-14T01:36:00-CME-001,2017-07-14T01:36Z,"[{'activityID': '2017-07-14T01:07:00-FLR-001'}, {'activityID': '2017-07-14T09:00:00-SEP-001'}, {'activityID': '2017-07-16T05:14:00-IPS-001'}, {'activityID': '2017-07-16T12:00:00-GST-001'}, {'activityID': 'none'}]",2017-07-14T01:07:00-FLR-001
2017-07-15T21:24:00-CME-001,2017-07-15T21:24Z,[{'activityID': '2017-07-15T19:21:00-FLR-001'}],2017-07-15T19:21:00-FLR-001
2017-07-23T01:36:00-CME-001,2017-07-23T01:36Z,[{'activityID': '2017-07-24T14:00:00-IPS-001'}],2017-07-24T14:00:00-IPS-001
2017-07-23T04:39:00-CME-001,2017-07-23T04:39Z,"[{'activityID': '2017-07-23T10:19:00-SEP-001'}, {'activityID': '2017-07-24T14:00:00-IPS-001'}]",2017-07-23T10:19:00-SEP-001
2017-07-28T05:36:00-CME-001,2017-07-28T05:36Z,[{'activityID': '2017-07-30T16:15:00-IPS-001'}],2017-07-30T16:15:00-IPS-001
2017-08-15T13:48:00-CME-001,2017-08-15T13:48Z,[{'activityID': '2017-08-15T12:20:00-FLR-001'}],2017-08-15T12:20:00-FLR-001
2017-08-18T13:48:00-CME-001,2017-08-18T13:48Z,[{'activityID': '2017-08-23T04:30:00-IPS-001'}],2017-08-23T04:30:00-IPS-001
2017-08-19T23:09:00-CME-001,2017-08-19T23:09Z,[{'activityID': '2017-08-19T21:28:00-FLR-001'}],2017-08-19T21:28:00-FLR-001
2017-09-02T16:00:00-CME-001,2017-09-02T16:00Z,[{'activityID': '2017-09-02T15:23:00-FLR-001'}],2017-09-02T15:23:00-FLR-001
2017-09-04T19:39:00-CME-001,2017-09-04T19:39Z,"[{'activityID': '2017-09-04T15:11:00-FLR-001'}, {'activityID': '2017-09-04T18:05:00-FLR-001'}, {'activityID': '2017-09-06T23:08:00-IPS-001'}, {'activityID': '2017-09-06T23:45:00-SEP-001'}]",2017-09-04T15:11:00-FLR-001
2017-09-04T20:36:00-CME-001,2017-09-04T20:36Z,"[{'activityID': '2017-09-04T20:15:00-FLR-001'}, {'activityID': '2017-09-04T22:56:00-SEP-001'}, {'activityID': '2017-09-04T23:52:00-SEP-001'}, {'activityID': '2017-09-05T00:30:00-SEP-001'}, {'activityID': '2017-09-06T23:08:00-IPS-001'}, {'activityID': '2017-09-06T23:45:00-SEP-001'}]",2017-09-04T20:15:00-FLR-001
2017-09-06T12:24:00-CME-001,2017-09-06T12:24Z,"[{'activityID': '2017-09-06T11:53:00-FLR-001'}, {'activityID': '2017-09-06T23:30:00-SEP-001'}, {'activityID': '2017-09-07T21:00:00-GST-001'}, {'activityID': '2017-09-07T22:30:00-IPS-001'}, {'activityID': '2017-09-07T23:58:00-MPC-001'}, {'activityID': '2017-09-08T12:00:00-GST-001'}]",2017-09-06T11:53:00-FLR-001
2017-09-06T13:09:00-CME-001,2017-09-06T13:09Z,[{'activityID': '2017-09-09T07:10:00-RBE-001'}],2017-09-09T07:10:00-RBE-001
2017-09-07T10:48:00-CME-001,2017-09-07T10:48Z,[{'activityID': '2017-09-07T10:11:00-FLR-001'}],2017-09-07T10:11:00-FLR-001
2017-09-07T15:12:00-CME-001,2017-09-07T15:12Z,[{'activityID': '2017-09-07T14:20:00-FLR-001'}],2017-09-07T14:20:00-FLR-001
2017-09-07T23:36:00-CME-001,2017-09-07T23:36Z,[{'activityID': '2017-09-07T23:51:00-FLR-001'}],2017-09-07T23:51:00-FLR-001
2017-09-08T04:17:00-CME-001,2017-09-08T04:17Z,[{'activityID': '2017-09-08T03:39:00-FLR-001'}],2017-09-08T03:39:00-FLR-001
2017-09-08T07:24:00-CME-001,2017-09-08T07:24Z,[{'activityID': '2017-09-08T07:40:00-FLR-001'}],2017-09-08T07:40:00-FLR-001
2017-09-10T16:09:00-CME-001,2017-09-10T16:09Z,"[{'activityID': '2017-09-10T15:35:00-FLR-001'}, {'activityID': '2017-09-10T16:25:00-SEP-001'}, {'activityID': '2017-09-10T16:45:00-SEP-001'}, {'activityID': '2017-09-10T20:00:00-SEP-001'}, {'activityID': '2017-09-12T19:26:00-IPS-001'}, {'activityID': '2017-09-13T05:33:00-SEP-001'}]",2017-09-10T15:35:00-FLR-001
2017-09-12T08:09:00-CME-001,2017-09-12T08:09Z,[{'activityID': '2017-09-12T07:23:00-FLR-001'}],2017-09-12T07:23:00-FLR-001
2017-09-17T12:09:00-CME-001,2017-09-17T12:09Z,"[{'activityID': '2017-09-17T23:40:00-SEP-001'}, {'activityID': '2017-09-19T02:30:00-IPS-001'}]",2017-09-17T23:40:00-SEP-001
2017-09-17T14:24:00-CME-001,2017-09-17T14:24Z,[{'activityID': '2017-09-17T23:40:00-SEP-001'}],2017-09-17T23:40:00-SEP-001
2017-10-18T07:48:00-CME-001,2017-10-18T07:48Z,[{'activityID': '2017-10-21T03:00:00-IPS-001'}],2017-10-21T03:00:00-IPS-001
2017-10-21T00:12:00-CME-001,2017-10-21T00:12Z,[{'activityID': '2017-10-20T23:10:00-FLR-001'}],2017-10-20T23:10:00-FLR-001
2017-11-10T06:23:00-CME-001,2017-11-10T06:23Z,[{'activityID': '2017-11-14T00:51:00-IPS-001'}],2017-11-14T00:51:00-IPS-001
2018-02-12T01:25:00-CME-001,2018-02-12T01:25Z,"[{'activityID': '2018-02-12T00:15:00-FLR-001'}, {'activityID': '2018-02-15T07:38:00-IPS-001'}]",2018-02-12T00:15:00-FLR-001
2018-03-05T23:39:00-CME-001,2018-03-05T23:39Z,[{'activityID': '2018-03-09T23:30:00-IPS-001'}],2018-03-09T23:30:00-IPS-001
2018-03-30T08:48:00-CME-001,2018-03-30T08:48Z,[{'activityID': '2018-03-30T07:57:00-FLR-001'}],2018-03-30T07:57:00-FLR-001
2018-05-03T17:24:00-CME-001,2018-05-03T17:24Z,[{'activityID': '2018-05-07T10:00:00-IPS-001'}],2018-05-07T10:00:00-IPS-001
2018-05-31T14:12:00-CME-001,2018-05-31T14:12Z,[{'activityID': '2018-06-04T10:00:00-IPS-001'}],2018-06-04T10:00:00-IPS-001
2018-07-05T04:39:00-CME-001,2018-07-05T04:39Z,[{'activityID': '2018-07-10T11:25:00-IPS-001'}],2018-07-10T11:25:00-IPS-001
2018-08-20T21:24:00-CME-001,2018-08-20T21:24Z,"[{'activityID': '2018-08-25T06:00:00-IPS-001'}, {'activityID': '2018-08-26T00:00:00-GST-001'}, {'activityID': '2018-08-26T18:40:00-RBE-001'}]",2018-08-25T06:00:00-IPS-001
2018-12-12T05:30:00-CME-001,2018-12-12T05:30Z,[{'activityID': '2018-12-16T12:00:00-IPS-001'}],2018-12-16T12:00:00-IPS-001
2019-01-06T20:24:00-CME-001,2019-01-06T20:24Z,[{'activityID': '2019-01-11T15:00:00-IPS-001'}],2019-01-11T15:00:00-IPS-001
2019-01-29T07:48:00-CME-001,2019-01-29T07:48Z,[{'activityID': '2019-02-03T14:00:00-IPS-001'}],2019-02-03T14:00:00-IPS-001
2019-03-08T04:17:00-CME-001,2019-03-08T04:17Z,"[{'activityID': '2019-03-08T03:07:00-FLR-001'}, {'activityID': '2019-03-12T02:00:00-IPS-001'}]",2019-03-08T03:07:00-FLR-001
2019-03-20T08:24:00-CME-001,2019-03-20T08:24Z,"[{'activityID': '2019-03-20T07:05:00-FLR-001'}, {'activityID': '2019-03-20T10:35:00-FLR-001'}, {'activityID': '2019-03-24T20:43:00-IPS-001'}]",2019-03-20T07:05:00-FLR-001
2019-04-03T04:09:00-CME-001,2019-04-03T04:09Z,[{'activityID': '2019-04-05T11:00:00-IPS-001'}],2019-04-05T11:00:00-IPS-001
2019-05-03T18:36:00-CME-001,2019-05-03T18:36Z,[{'activityID': '2019-05-06T22:20:00-IPS-001'}],2019-05-06T22:20:00-IPS-001
2019-05-03T23:36:00-CME-001,2019-05-03T23:36Z,[{'activityID': '2019-05-06T22:20:00-IPS-001'}],2019-05-06T22:20:00-IPS-001
2019-05-07T04:42:00-CME-001,2019-05-07T04:42Z,[{'activityID': '2019-05-10T16:55:00-IPS-001'}],2019-05-10T16:55:00-IPS-001
2019-05-08T04:00:00-CME-001,2019-05-08T04:00Z,[{'activityID': '2019-05-10T07:00:00-IPS-001'}],2019-05-10T07:00:00-IPS-001
2019-05-10T19:09:00-CME-001,2019-05-10T19:09Z,[{'activityID': '2019-05-13T22:06:00-IPS-001'}],2019-05-13T22:06:00-IPS-001
2019-05-11T02:39:00-CME-001,2019-05-11T02:39Z,[{'activityID': '2019-05-13T22:06:00-IPS-001'}],2019-05-13T22:06:00-IPS-001
2019-05-12T19:54:00-CME-001,2019-05-12T19:54Z,[{'activityID': '2019-05-16T20:30:00-IPS-001'}],2019-05-16T20:30:00-IPS-001
2019-05-13T16:09:00-CME-001,2019-05-13T16:09Z,[{'activityID': '2019-05-16T16:10:00-IPS-001'}],2019-05-16T16:10:00-IPS-001
2019-05-22T03:00:00-CME-001,2019-05-22T03:00Z,[{'activityID': '2019-05-26T21:25:00-IPS-001'}],2019-05-26T21:25:00-IPS-001
2019-10-25T05:54:00-CME-001,2019-10-25T05:54Z,[{'activityID': '2019-10-29T15:02:00-IPS-001'}],2019-10-29T15:02:00-IPS-001
2020-04-14T21:54:00-CME-001,2020-04-14T21:54Z,[{'activityID': '2020-04-20T01:20:00-IPS-001'}],2020-04-20T01:20:00-IPS-001
2020-07-05T14:24:00-CME-001,2020-07-05T14:24Z,[{'activityID': '2020-07-10T04:30:00-IPS-001'}],2020-07-10T04:30:00-IPS-001
2020-07-09T01:24:00-CME-001,2020-07-09T01:24Z,[{'activityID': '2020-07-13T20:35:00-IPS-001'}],2020-07-13T20:35:00-IPS-001
2020-07-19T09:36:00-CME-001,2020-07-19T09:36Z,[{'activityID': '2020-07-24T00:18:00-IPS-001'}],2020-07-24T00:18:00-IPS-001
2020-07-29T17:36:00-CME-001,2020-07-29T17:36Z,[{'activityID': '2020-08-03T05:00:00-IPS-001'}],2020-08-03T05:00:00-IPS-001
2020-07-31T17:24:00-CME-001,2020-07-31T17:24Z,[{'activityID': '2020-08-05T13:30:00-IPS-001'}],2020-08-05T13:30:00-IPS-001
2020-08-15T23:12:00-CME-001,2020-08-15T23:12Z,[{'activityID': '2020-08-19T21:14:00-IPS-001'}],2020-08-19T21:14:00-IPS-001
2020-08-27T11:00:00-CME-001,2020-08-27T11:00Z,[{'activityID': '2020-09-01T10:15:00-IPS-001'}],2020-09-01T10:15:00-IPS-001
2020-09-30T12:09:00-CME-001,2020-09-30T12:09Z,"[{'activityID': '2020-10-05T16:42:00-IPS-001'}, {'activityID': '2020-10-07T14:05:00-RBE-001'}]",2020-10-05T16:42:00-IPS-001
2020-10-15T11:24:00-CME-001,2020-10-15T11:24Z,[{'activityID': '2020-10-17T14:42:00-IPS-001'}],2020-10-17T14:42:00-IPS-001
2020-10-23T22:35:00-CME-001,2020-10-23T22:35Z,[{'activityID': '2020-10-28T06:47:00-IPS-001'}],2020-10-28T06:47:00-IPS-001
2020-10-27T03:39:00-CME-001,2020-10-27T03:39Z,"[{'activityID': '2020-11-01T08:41:00-IPS-001'}, {'activityID': '2020-11-05T11:55:00-RBE-001'}]",2020-11-01T08:41:00-IPS-001
2020-11-20T19:51:00-CME-001,2020-11-20T19:51Z,[{'activityID': '2020-11-20T16:44:00-FLR-001'}],2020-11-20T16:44:00-FLR-001
2020-11-21T19:36:00-CME-001,2020-11-21T19:36Z,[{'activityID': '2020-11-26T02:00:00-IPS-001'}],2020-11-26T02:00:00-IPS-001
2020-11-26T21:24:00-CME-001,2020-11-26T21:24Z,[{'activityID': '2020-11-30T14:16:00-SEP-001'}],2020-11-30T14:16:00-SEP-001
2020-11-29T13:24:00-CME-001,2020-11-29T13:24Z,"[{'activityID': '2020-11-29T12:34:00-FLR-001'}, {'activityID': '2020-11-30T04:26:00-SEP-001'}, {'activityID': '2020-12-01T07:25:00-IPS-001'}, {'activityID': '2020-12-01T21:00:00-IPS-001'}]",2020-11-29T12:34:00-FLR-001
2020-12-07T16:24:00-CME-001,2020-12-07T16:24Z,"[{'activityID': '2020-12-07T15:46:00-FLR-001'}, {'activityID': '2020-12-10T01:29:00-IPS-001'}, {'activityID': '2020-12-10T04:24:00-MPC-001'}]",2020-12-07T15:46:00-FLR-001
2020-12-13T09:24:00-CME-001,2020-12-13T09:24Z,[{'activityID': '2020-12-13T08:45:00-FLR-001'}],2020-12-13T08:45:00-FLR-001
2020-12-14T15:12:00-CME-001,2020-12-14T15:12Z,[{'activityID': '2020-12-14T14:09:00-FLR-001'}],2020-12-14T14:09:00-FLR-001
2021-01-01T22:00:00-CME-001,2021-01-01T22:00Z,[{'activityID': '2021-01-05T12:20:00-IPS-001'}],2021-01-05T12:20:00-IPS-001
2021-01-02T11:24:00-CME-001,2021-01-02T11:24Z,[{'activityID': '2021-01-05T12:20:00-IPS-001'}],2021-01-05T12:20:00-IPS-001
2021-02-20T11:36:00-CME-001,2021-02-20T11:36Z,[{'activityID': '2021-02-23T10:32:00-IPS-001'}],2021-02-23T10:32:00-IPS-001
2021-02-26T08:53:00-CME-001,2021-02-26T08:53Z,[{'activityID': '2021-02-26T07:01:00-FLR-001'}],2021-02-26T07:01:00-FLR-001
2021-03-09T15:53:00-CME-001,2021-03-09T15:53Z,[{'activityID': '2021-03-09T12:17:00-FLR-001'}],2021-03-09T12:17:00-FLR-001
2021-03-20T00:48:00-CME-001,2021-03-20T00:48Z,"[{'activityID': '2021-03-24T10:03:00-IPS-001'}, {'activityID': '2021-03-24T19:18:00-IPS-001'}, {'activityID': '2021-03-25T13:50:00-RBE-001'}]",2021-03-24T10:03:00-IPS-001
2021-03-21T23:24:00-CME-001,2021-03-21T23:24Z,[{'activityID': '2021-03-26T21:35:00-IPS-001'}],2021-03-26T21:35:00-IPS-001
2021-04-10T06:53:00-CME-001,2021-04-10T06:53Z,[{'activityID': '2021-04-15T03:28:00-IPS-001'}],2021-04-15T03:28:00-IPS-001
2021-04-17T16:36:00-CME-001,2021-04-17T16:36Z,[{'activityID': '2021-04-17T16:20:00-FLR-001'}],2021-04-17T16:20:00-FLR-001
2021-04-20T00:12:00-CME-001,2021-04-20T00:12Z,[{'activityID': '2021-04-19T23:19:00-FLR-001'}],2021-04-19T23:19:00-FLR-001
2021-04-22T05:23:00-CME-001,2021-04-22T05:23Z,"[{'activityID': '2021-04-22T04:10:00-FLR-001'}, {'activityID': '2021-04-24T22:24:00-IPS-001'}]",2021-04-22T04:10:00-FLR-001
2021-04-25T02:54:00-CME-001,2021-04-25T02:54Z,[{'activityID': '2021-04-25T01:22:00-FLR-001'}],2021-04-25T01:22:00-FLR-001
2021-04-25T13:25:00-CME-001,2021-04-25T13:25Z,[{'activityID': '2021-04-28T02:58:00-IPS-001'}],2021-04-28T02:58:00-IPS-001
2021-04-26T19:39:00-CME-001,2021-04-26T19:39Z,[{'activityID': '2021-05-01T12:50:00-IPS-001'}],2021-05-01T12:50:00-IPS-001
2021-05-07T04:28:00-CME-001,2021-05-07T04:28Z,[{'activityID': '2021-05-07T03:37:00-FLR-001'}],2021-05-07T03:37:00-FLR-001
2021-05-07T19:53:00-CME-001,2021-05-07T19:53Z,"[{'activityID': '2021-05-07T18:43:00-FLR-001'}, {'activityID': '2021-05-10T21:30:00-IPS-001'}]",2021-05-07T18:43:00-FLR-001
2021-05-09T11:23:00-CME-001,2021-05-09T11:23Z,"[{'activityID': '2021-05-12T05:48:00-IPS-001'}, {'activityID': '2021-05-12T12:00:00-GST-001'}, {'activityID': '2021-05-12T12:47:00-MPC-001'}]",2021-05-12T05:48:00-IPS-001
2021-05-09T15:23:00-CME-001,2021-05-09T15:23Z,"[{'activityID': '2021-05-09T13:39:00-FLR-001'}, {'activityID': '2021-05-12T16:40:00-IPS-001'}]",2021-05-09T13:39:00-FLR-001
2021-05-14T05:23:00-CME-001,2021-05-14T05:23Z,[{'activityID': '2021-05-14T00:37:00-FLR-001'}],2021-05-14T00:37:00-FLR-001
2021-05-19T03:48:00-CME-001,2021-05-19T03:48Z,[{'activityID': '2021-05-19T02:58:00-FLR-001'}],2021-05-19T02:58:00-FLR-001
2021-05-19T17:48:00-CME-001,2021-05-19T17:48Z,[{'activityID': '2021-05-19T17:02:00-FLR-001'}],2021-05-19T17:02:00-FLR-001
2021-05-21T09:48:00-CME-001,2021-05-21T09:48Z,[{'activityID': '2021-05-21T08:41:00-FLR-001'}],2021-05-21T08:41:00-FLR-001
2021-05-22T09:12:00-CME-001,2021-05-22T09:12Z,"[{'activityID': '2021-05-22T06:12:00-FLR-001'}, {'activityID': '2021-05-25T19:35:00-IPS-001'}, {'activityID': '2021-05-26T11:37:00-IPS-001'}]",2021-05-22T06:12:00-FLR-001
2021-05-22T16:09:00-CME-001,2021-05-22T16:09Z,"[{'activityID': '2021-05-22T15:12:00-FLR-001'}, {'activityID': '2021-05-25T19:35:00-IPS-001'}, {'activityID': '2021-05-26T11:37:00-IPS-001'}]",2021-05-22T15:12:00-FLR-001
2021-05-22T22:09:00-CME-001,2021-05-22T22:09Z,"[{'activityID': '2021-05-22T21:30:00-FLR-001'}, {'activityID': '2021-05-25T19:35:00-IPS-001'}, {'activityID': '2021-05-26T11:37:00-IPS-001'}]",2021-05-22T21:30:00-FLR-001
2021-05-23T09:53:00-CME-001,2021-05-23T09:53Z,"[{'activityID': '2021-05-23T09:15:00-FLR-001'}, {'activityID': '2021-05-26T11:37:00-IPS-001'}]",2021-05-23T09:15:00-FLR-001
2021-05-23T11:38:00-CME-001,2021-05-23T11:38Z,"[{'activityID': '2021-05-23T11:00:00-FLR-001'}, {'activityID': '2021-05-26T11:37:00-IPS-001'}]",2021-05-23T11:00:00-FLR-001
2021-05-23T17:38:00-CME-001,2021-05-23T17:38Z,"[{'activityID': '2021-05-23T17:00:00-FLR-001'}, {'activityID': '2021-05-26T11:37:00-IPS-001'}]",2021-05-23T17:00:00-FLR-001
2021-05-24T01:25:00-CME-001,2021-05-24T01:25Z,[{'activityID': '2021-05-24T00:24:00-FLR-001'}],2021-05-24T00:24:00-FLR-001
2021-05-28T23:12:00-CME-001,2021-05-28T23:12Z,"[{'activityID': '2021-05-28T22:19:00-FLR-001'}, {'activityID': '2021-05-29T03:00:00-SEP-001'}, {'activityID': '2021-06-02T12:20:00-IPS-001'}]",2021-05-28T22:19:00-FLR-001
2021-06-15T04:24:00-CME-001,2021-06-15T04:24Z,"[{'activityID': '2021-06-19T20:55:00-IPS-001'}, {'activityID': '2021-06-20T11:21:00-IPS-001'}, {'activityID': '2021-06-24T15:00:00-RBE-001'}]",2021-06-19T20:55:00-IPS-001
2021-06-23T07:24:00-CME-001,2021-06-23T07:24Z,"[{'activityID': '2021-06-23T06:43:00-FLR-001'}, {'activityID': '2021-06-27T04:00:00-IPS-001'}]",2021-06-23T06:43:00-FLR-001
2021-06-25T03:24:00-CME-001,2021-06-25T03:24Z,[{'activityID': '2021-06-25T02:45:00-FLR-001'}],2021-06-25T02:45:00-FLR-001
2021-06-25T14:24:00-CME-001,2021-06-25T14:24Z,[{'activityID': '2021-06-25T13:48:00-FLR-001'}],2021-06-25T13:48:00-FLR-001
2021-06-26T23:23:00-CME-001,2021-06-26T23:23Z,[{'activityID': '2021-07-01T02:30:00-IPS-001'}],2021-07-01T02:30:00-IPS-001
2021-07-03T03:48:00-CME-001,2021-07-03T03:48Z,[{'activityID': '2021-07-03T02:14:00-FLR-001'}],2021-07-03T02:14:00-FLR-001
2021-07-03T08:00:00-CME-001,2021-07-03T08:00Z,[{'activityID': '2021-07-03T07:04:00-FLR-001'}],2021-07-03T07:04:00-FLR-001
2021-07-03T14:48:00-CME-001,2021-07-03T14:48Z,[{'activityID': '2021-07-03T14:18:00-FLR-001'}],2021-07-03T14:18:00-FLR-001
2021-07-03T17:36:00-CME-001,2021-07-03T17:36Z,[{'activityID': '2021-07-03T16:59:00-FLR-001'}],2021-07-03T16:59:00-FLR-001
2021-07-04T06:00:00-CME-001,2021-07-04T06:00Z,[{'activityID': '2021-07-04T05:01:00-FLR-001'}],2021-07-04T05:01:00-FLR-001
2021-07-05T17:53:00-CME-001,2021-07-05T17:53Z,[{'activityID': '2021-07-05T16:36:00-FLR-001'}],2021-07-05T16:36:00-FLR-001
2021-07-06T00:12:00-CME-001,2021-07-06T00:12Z,[{'activityID': '2021-07-05T23:09:00-FLR-001'}],2021-07-05T23:09:00-FLR-001
2021-07-07T16:24:00-CME-001,2021-07-07T16:24Z,[{'activityID': '2021-07-07T15:16:00-FLR-001'}],2021-07-07T15:16:00-FLR-001
2021-07-09T08:12:00-CME-001,2021-07-09T08:12Z,[{'activityID': '2021-07-09T07:30:00-FLR-001'}],2021-07-09T07:30:00-FLR-001
2021-07-09T11:12:00-CME-001,2021-07-09T11:12Z,[{'activityID': '2021-07-09T10:31:00-FLR-001'}],2021-07-09T10:31:00-FLR-001
2021-07-09T17:36:00-CME-001,2021-07-09T17:36Z,[{'activityID': '2021-07-09T18:05:00-SEP-001'}],2021-07-09T18:05:00-SEP-001
2021-07-10T03:12:00-CME-001,2021-07-10T03:12Z,[{'activityID': '2021-07-10T01:56:00-FLR-001'}],2021-07-10T01:56:00-FLR-001
2021-07-10T12:00:00-CME-001,2021-07-10T12:00Z,[{'activityID': '2021-07-10T10:11:00-FLR-001'}],2021-07-10T10:11:00-FLR-001
2021-07-10T13:36:00-CME-001,2021-07-10T13:36Z,[{'activityID': '2021-07-14T10:00:00-IPS-001'}],2021-07-14T10:00:00-IPS-001
2021-07-20T16:48:00-CME-001,2021-07-20T16:48Z,"[{'activityID': '2021-07-20T16:18:00-FLR-001'}, {'activityID': '2021-07-24T01:48:00-IPS-001'}, {'activityID': '2021-07-25T06:22:00-IPS-001'}]",2021-07-20T16:18:00-FLR-001
2021-07-22T14:00:00-CME-001,2021-07-22T14:00Z,[{'activityID': '2021-07-25T18:50:00-IPS-001'}],2021-07-25T18:50:00-IPS-001
2021-07-24T00:36:00-CME-001,2021-07-24T00:36Z,[{'activityID': '2021-07-23T23:54:00-FLR-001'}],2021-07-23T23:54:00-FLR-001
2021-07-25T05:48:00-CME-001,2021-07-25T05:48Z,[{'activityID': '2021-07-25T04:42:00-FLR-001'}],2021-07-25T04:42:00-FLR-001
2021-07-26T16:48:00-CME-001,2021-07-26T16:48Z,[{'activityID': '2021-07-26T14:57:00-FLR-001'}],2021-07-26T14:57:00-FLR-001
2021-07-27T03:24:00-CME-001,2021-07-27T03:24Z,[{'activityID': '2021-07-27T02:00:00-FLR-001'}],2021-07-27T02:00:00-FLR-001
2021-07-28T09:53:00-CME-001,2021-07-28T09:53Z,[{'activityID': '2021-07-28T07:25:00-FLR-001'}],2021-07-28T07:25:00-FLR-001
2021-07-28T10:09:00-CME-001,2021-07-28T10:09Z,[{'activityID': '2021-07-28T07:25:00-FLR-001'}],2021-07-28T07:25:00-FLR-001
2021-07-29T00:24:00-CME-001,2021-07-29T00:24Z,"[{'activityID': '2021-08-02T09:03:00-IPS-001'}, {'activityID': '2021-08-04T16:00:00-RBE-001'}]",2021-08-02T09:03:00-IPS-001
2021-07-31T17:38:00-CME-001,2021-07-31T17:38Z,[{'activityID': '2021-07-31T16:05:00-FLR-001'}],2021-07-31T16:05:00-FLR-001
2021-08-04T04:53:00-CME-001,2021-08-04T04:53Z,[{'activityID': '2021-08-04T03:13:00-FLR-001'}],2021-08-04T03:13:00-FLR-001
2021-08-17T11:12:00-CME-001,2021-08-17T11:12Z,[{'activityID': '2021-08-17T10:26:00-FLR-001'}],2021-08-17T10:26:00-FLR-001
2021-08-23T06:36:00-CME-001,2021-08-23T06:36Z,"[{'activityID': '2021-08-27T00:25:00-IPS-001'}, {'activityID': '2021-08-28T02:05:00-RBE-001'}]",2021-08-27T00:25:00-IPS-001
